level_id,poem_id,q_sign,a_sign1,a_sign2,a_sign3,a_sign4
717,717,717003,392000,717003,166000,816005
718,718,718000,718000,413002,130000,680007
718,718,718000,718000,341004,625004,139004
718,718,718000,764002,161003,718000,68001
718,718,718000,805005,718000,198002,19003
718,718,718000,394003,718000,507002,645004
718,718,718000,710002,718000,810003,667004
718,718,718000,812004,718000,312006,324002
718,718,718000,546001,718000,726000,756001
718,718,718000,718000,663000,711001,710001
718,718,718000,133005,802000,511002,718000
718,718,718001,271004,555003,718001,788006
718,718,718001,718001,607001,492003,174002
718,718,718001,254005,587003,718001,468002
718,718,718001,9003,718001,466001,186003
718,718,718001,24004,718001,446003,819004
718,718,718001,322002,336005,718001,488002
718,718,718001,336000,718001,614000,85005
718,718,718001,233002,587003,718001,574002
718,718,718001,718001,79001,109002,313003
718,718,718001,465000,652002,547000,718001
718,718,718002,718002,41000,608000,341003
718,718,718002,718002,234003,811005,87006
718,718,718002,132001,718002,706003,25003
718,718,718002,82006,634002,553001,718002
718,718,718002,718002,138004,303000,342000
718,718,718002,339006,245001,718002,803004
718,718,718002,185002,718002,173003,301002
718,718,718002,37002,351006,718002,625006
718,718,718002,608002,718002,97001,762004
718,718,718002,814007,626005,421002,718002
718,718,718003,718003,493002,328007,561003
718,718,718003,377001,618007,67001,718003
718,718,718003,718003,238001,252002,270001
718,718,718003,422003,786001,764002,718003
718,718,718003,718003,201003,411000,293004
718,718,718003,814002,577001,387002,718003
718,718,718003,135005,569003,217005,718003
718,718,718003,12003,415004,718003,279006
718,718,718003,107001,585001,718003,552000
718,718,718003,718003,216002,792005,330001
719,719,719000,550002,142000,264006,719000
719,719,719000,737000,719000,706000,448002
719,719,719000,494000,719000,272000,670008
719,719,719000,340007,573003,719000,686005
719,719,719000,305004,719000,445000,261000
719,719,719000,126003,719000,35000,132003
719,719,719000,684006,719000,58003,366003
719,719,719000,341002,775001,742002,719000
719,719,719000,726000,122002,719000,313004
719,719,719000,58001,815004,503003,719000
719,719,719001,678003,124002,719001,245002
719,719,719001,719001,541003,517001,411002
719,719,719001,676001,719001,753007,325003
719,719,719001,149002,719001,592001,92003
719,719,719001,343003,719001,144005,811006
719,719,719001,48002,44000,473003,719001
719,719,719001,17003,457003,170001,719001
719,719,719001,674005,479003,719001,771007
719,719,719001,429002,302005,149002,719001
719,719,719001,795007,28001,68003,719001
719,719,719002,810006,719002,787005,749002
719,719,719002,675002,719002,665005,153003
719,719,719002,747000,19001,719002,332000
719,719,719002,65002,719002,444002,160004
719,719,719002,69001,719002,86001,783009
719,719,719002,579001,222000,619005,719002
719,719,719002,92001,719002,374002,517002
719,719,719002,118003,666009,719002,195002
719,719,719002,339007,486001,332002,719002
719,719,719002,710002,719002,93007,532000
719,719,719003,719003,709000,539002,388003
719,719,719003,334002,379003,719003,92002
719,719,719003,803001,680003,169003,719003
719,719,719003,152002,625002,719003,192002
719,719,719003,719003,71002,471003,267000
719,719,719003,231002,750005,719003,803007
719,719,719003,563000,719003,242003,670008
719,719,719003,585002,594002,57000,719003
719,719,719003,116001,284006,719003,789002
719,719,719003,287005,558000,719003,265005
720,720,720000,435000,142003,720000,429001
720,720,720000,518003,323000,547001,720000
720,720,720000,720000,308000,335001,279002
720,720,720000,35001,194003,720000,469001
720,720,720000,793005,331002,259000,720000
720,720,720000,241001,255006,720000,559003
720,720,720000,720000,808000,197001,513000
720,720,720000,711003,527003,88007,720000
720,720,720000,379003,316005,99002,720000
720,720,720000,77001,751004,101000,720000
720,720,720001,331004,720001,152004,714003
720,720,720001,765007,653002,608003,720001
720,720,720001,605003,653003,551001,720001
720,720,720001,592000,622005,117002,720001
720,720,720001,720001,448001,791007,715002
720,720,720001,221003,480001,580003,720001
720,720,720001,220004,720001,307000,603003
720,720,720001,720001,654000,309003,198002
720,720,720001,243003,701003,304007,720001
720,720,720001,452000,255003,720001,557001
720,720,720002,780009,720002,226000,344005
720,720,720002,278003,492003,720002,343004
720,720,720002,340000,807002,798003,720002
720,720,720002,710002,261002,720002,107000
720,720,720002,207005,330006,720002,304001
720,720,720002,720002,713003,525002,230001
720,720,720002,702002,557003,772004,720002
720,720,720002,101002,636007,80000,720002
720,720,720002,720002,645004,435000,251003
720,720,720002,498000,720002,679001,33002
720,720,720003,228002,533002,720003,526001
720,720,720003,219006,789007,313003,720003
720,720,720003,494003,206002,720003,57001
720,720,720003,479001,55000,720003,587000
720,720,720003,709003,231002,625007,720003
720,720,720003,130001,74000,630002,720003
720,720,720003,720003,206006,267005,786005
720,720,720003,327003,641005,720003,783005
720,720,720003,791006,151005,570000,720003
720,720,720003,443003,131004,720003,498003
721,721,721000,721000,675002,673002,98002
721,721,721000,264005,801003,598000,721000
721,721,721000,107003,394001,721000,121003
721,721,721000,28001,721000,322000,393002
721,721,721000,342002,721000,324001,733003
721,721,721000,23002,721000,251004,59000
721,721,721000,721000,762007,336006,182001
721,721,721000,652002,721000,819004,810006
721,721,721000,721000,307005,736003,71001
721,721,721000,721000,133000,131002,441003
721,721,721001,601000,571003,717000,721001
721,721,721001,721001,627002,794000,324001
721,721,721001,468003,188000,134005,721001
721,721,721001,739000,721001,48003,104001
721,721,721001,51000,356000,733001,721001
721,721,721001,796001,721001,715002,277007
721,721,721001,152006,550003,721001,66000
721,721,721001,721001,354003,125002,619007
721,721,721001,324000,721001,803005,259000
721,721,721001,212001,721001,540003,822002
721,721,721002,661007,354002,97002,721002
721,721,721002,44000,808002,721002,754002
721,721,721002,804002,793007,721002,131005
721,721,721002,482001,66000,794004,721002
721,721,721002,721002,2002,789002,787000
721,721,721002,695000,545003,452000,721002
721,721,721002,416004,721002,797000,256002
721,721,721002,284005,235002,446002,721002
721,721,721002,233001,475003,721002,18000
721,721,721002,677005,721002,94003,424000
721,721,721003,765002,786003,770005,721003
721,721,721003,721003,491000,136001,188003
721,721,721003,721003,95002,613002,432003
721,721,721003,721003,750000,220000,309003
721,721,721003,152003,721003,673006,273004
721,721,721003,629004,721003,316006,731001
721,721,721003,331000,143001,721003,652001
721,721,721003,721003,822006,790003,497003
721,721,721003,721003,517003,177001,149007
721,721,721003,47002,201001,150001,721003
722,722,722000,475001,441000,435000,722000
722,722,722000,618002,712002,722000,441001
722,722,722000,293002,148001,722000,767002
722,722,722000,520001,279003,717001,722000
722,722,722000,311000,722000,669001,120003
722,722,722000,55000,271005,722000,79003
722,722,722000,722000,802005,334002,623004
722,722,722000,141004,151006,722000,533000
722,722,722000,299001,722000,298002,44001
722,722,722000,689003,722000,798004,432000
722,722,722001,38001,722001,340007,237002
722,722,722001,722001,762002,219004,804007
722,722,722001,85007,123000,722001,321000
722,722,722001,722001,7001,638005,98001
722,722,722001,668001,811001,722001,69002
722,722,722001,529001,722001,681001,779002
722,722,722001,504002,335003,808004,722001
722,722,722001,333002,63001,722001,114002
722,722,722001,93007,788001,553002,722001
722,722,722001,743000,518001,722001,116003
722,722,722002,122001,329000,794000,722002
722,722,722002,205007,722002,105002,683003
722,722,722002,722000,722002,523002,249002
722,722,722002,722002,95003,768007,786004
722,722,722002,722002,743002,321007,745006
722,722,722002,722002,682005,18002,301000
722,722,722002,575003,722002,569003,558001
722,722,722002,78000,206000,722002,241002
722,722,722002,226001,747004,786006,722002
722,722,722002,686000,722002,442003,172002
722,722,722003,146004,575003,334006,722003
722,722,722003,439003,397003,781006,722003
722,722,722003,722003,817006,116002,128000
722,722,722003,84004,351001,556002,722003
722,722,722003,578001,137002,722003,180002
722,722,722003,7000,277001,46001,722003
722,722,722003,435003,120003,722003,267002
722,722,722003,722003,449003,564000,621005
722,722,722003,772004,583000,285004,722003
722,722,722003,631006,668005,722003,697001
723,723,723000,723000,663006,292003,150007
723,723,723000,536002,795003,254002,723000
723,723,723000,460003,652005,723000,809002
723,723,723000,723000,347004,769001,212001
723,723,723000,258005,723000,623000,153006
723,723,723000,470000,723000,40001,62002
723,723,723000,103001,723000,774003,818007
723,723,723000,618006,755002,794003,723000
723,723,723000,187001,234000,287006,723000
723,723,723000,327000,723000,17003,4003
723,723,723001,323005,455003,396001,723001
723,723,723001,164002,632003,458000,723001
723,723,723001,492003,723001,334002,797001
723,723,723001,441001,428002,370003,723001
723,723,723001,627003,417002,684002,723001
723,723,723001,422003,723001,207002,528001
723,723,723001,165003,805000,788007,723001
723,723,723001,255004,793006,563000,723001
723,723,723001,723001,469001,424002,619006
723,723,723001,576001,810001,723001,674002
723,723,723002,815004,537000,418000,723002
723,723,723002,196002,723002,574000,139005
723,723,723002,40003,723002,170002,719000
723,723,723002,112003,146004,723002,264005
723,723,723002,76000,723002,635001,123001
723,723,723002,141003,416002,802005,723002
723,723,723002,53000,130007,723002,511003
723,723,723002,430001,723002,49001,486001
723,723,723002,723002,143001,805007,91007
723,723,723002,304004,217005,632002,723002
723,723,723003,62002,682000,216004,723003
723,723,723003,636000,213001,62000,723003
723,723,723003,2001,723003,346000,95000
723,723,723003,71000,723003,263007,105000
723,723,723003,723003,444000,460000,310004
723,723,723003,58000,636003,723003,31003
723,723,723003,605001,126002,169002,723003
723,723,723003,723003,667005,214004,448000
723,723,723003,723003,55002,287005,558003
723,723,723003,349006,217002,723003,270000
724,724,724000,663005,724000,243001,635006
724,724,724000,724000,478001,149006,216007
724,724,724000,329004,724000,273000,326007
724,724,724000,181000,352005,704001,724000
724,724,724000,90003,724000,418003,35003
724,724,724000,443003,784002,724000,665000
724,724,724000,724000,642006,321004,136002
724,724,724000,404001,480000,289002,724000
724,724,724000,629001,550000,172002,724000
724,724,724000,722002,814003,520000,724000
724,724,724001,537002,714003,113002,724001
724,724,724001,56002,743001,797003,724001
724,724,724001,71000,156000,724001,715000
724,724,724001,724001,567000,743001,367003
724,724,724001,121000,268001,502000,724001
724,724,724001,724001,802007,626005,188001
724,724,724001,724001,489003,416003,53003
724,724,724001,116003,693001,724001,305004
724,724,724001,450000,724001,730001,308000
724,724,724001,78001,133005,724001,718001
724,724,724002,724002,819001,142002,578000
724,724,724002,674000,455002,3001,724002
724,724,724002,205001,792006,125001,724002
724,724,724002,217000,426002,330005,724002
724,724,724002,66001,303000,564001,724002
724,724,724002,595002,724002,423002,65000
724,724,724002,377003,340005,724002,606003
724,724,724002,612003,418001,812003,724002
724,724,724002,635006,678001,53003,724002
724,724,724002,694002,602001,483003,724002
724,724,724003,391003,724003,448003,628004
724,724,724003,590002,333006,48003,724003
724,724,724003,724003,581001,609000,390000
724,724,724003,658003,434001,724003,24004
724,724,724003,554002,298007,750000,724003
724,724,724003,724003,359000,324002,526002
724,724,724003,24000,543002,342003,724003
724,724,724003,724003,149003,736001,802002
724,724,724003,11000,543002,384001,724003
724,724,724003,292002,637002,724003,742002
725,725,725000,315004,419001,768000,725000
725,725,725000,531002,248003,725000,584003
725,725,725000,482002,725000,96001,285007
725,725,725000,364002,725000,743000,554003
725,725,725000,725000,804002,14003,323005
725,725,725000,779005,252001,725000,43001
725,725,725000,152005,488001,771000,725000
725,725,725000,298007,557000,182003,725000
725,725,725000,423000,725000,369003,514003
725,725,725000,725000,93001,197000,601000
725,725,725001,345007,797005,274001,725001
725,725,725001,416004,725001,353000,341003
725,725,725001,725001,349002,70000,75000
725,725,725001,244000,213002,725001,44000
725,725,725001,725001,381001,130000,710003
725,725,725001,676000,638005,725001,341000
725,725,725001,665004,816004,289001,725001
725,725,725001,528003,725001,806002,619002
725,725,725001,321007,719003,276000,725001
725,725,725001,725001,533002,275002,791001
725,725,725002,774002,725002,30001,308001
725,725,725002,277002,185003,725002,581000
725,725,725002,493001,500001,294002,725002
725,725,725002,683006,502001,725002,688001
725,725,725002,322001,568002,812002,725002
725,725,725002,315006,535003,725002,644001
725,725,725002,725002,431000,798006,172003
725,725,725002,684006,725002,295000,370000
725,725,725002,820006,791002,113001,725002
725,725,725002,725002,303000,580002,144006
725,725,725003,122002,68002,725003,821004
725,725,725003,725003,270006,88002,643004
725,725,725003,575003,560000,313004,725003
725,725,725003,209004,725003,296006,530003
725,725,725003,306004,725003,451000,538000
725,725,725003,276007,592000,252001,725003
725,725,725003,812007,810005,59001,725003
725,725,725003,725003,273007,491003,86003
725,725,725003,725003,257007,199002,234001
725,725,725003,64002,348002,218001,725003
726,726,726000,726000,252000,805004,397003
726,726,726000,677000,726000,430001,14003
726,726,726000,726000,657004,264005,731002
726,726,726000,813000,726000,785002,783005
726,726,726000,251003,152002,726000,529001
726,726,726000,274000,726000,336003,115003
726,726,726000,332005,346005,726000,680006
726,726,726000,726000,281007,460003,239002
726,726,726000,726000,595002,120003,617001
726,726,726000,277006,726000,767003,685000
726,726,726001,603001,726001,438002,803002
726,726,726001,781009,123002,353005,726001
726,726,726001,598000,726001,779006,406002
726,726,726001,537000,726001,684003,466003
726,726,726001,726001,591001,582001,571003
726,726,726001,726001,255005,765007,53003
726,726,726001,139005,561002,332001,726001
726,726,726001,684007,726001,520001,215004
726,726,726001,308002,414001,728000,726001
726,726,726001,726001,653003,307004,338001
726,726,726002,770003,316006,726002,487001
726,726,726002,798001,726002,672003,138005
726,726,726002,338004,726002,680001,724001
726,726,726002,523002,276004,780008,726002
726,726,726002,47003,631003,555001,726002
726,726,726002,662001,556000,737003,726002
726,726,726002,726002,267006,779007,53002
726,726,726002,219004,297003,724000,726002
726,726,726002,723000,686002,726002,520002
726,726,726002,726002,204003,446003,171000
726,726,726003,276003,509003,414001,726003
726,726,726003,726003,31002,470000,356000
726,726,726003,295002,250001,726003,677004
726,726,726003,817007,726003,631000,818004
726,726,726003,601002,258000,86007,726003
726,726,726003,98002,512003,726003,494001
726,726,726003,726003,41002,83001,730000
726,726,726003,726003,541003,60002,545001
726,726,726003,819003,726003,623007,202000
726,726,726003,39000,776002,726003,156001
727,727,727000,727000,116003,346003,108006
727,727,727000,442003,284000,727000,101003
727,727,727000,727000,783000,671002,351007
727,727,727000,512002,617001,727000,327000
727,727,727000,727000,412002,496000,595002
727,727,727000,785008,804004,382000,727000
727,727,727000,727000,474003,479003,650004
727,727,727000,727000,217006,322005,590003
727,727,727000,252002,790006,727000,322002
727,727,727000,127003,727000,5001,40001
727,727,727001,127003,727001,84003,710000
727,727,727001,727001,527000,10002,590003
727,727,727001,388001,727001,26000,213003
727,727,727001,227002,766007,727001,588001
727,727,727001,337005,780003,727001,812001
727,727,727001,729001,698004,654000,727001
727,727,727001,760007,814004,727001,58000
727,727,727001,727001,158005,249003,747002
727,727,727001,279002,548002,727001,511002
727,727,727001,727001,153006,448002,374002
727,727,727002,431002,159000,727002,676006
727,727,727002,601001,580003,727002,612003
727,727,727002,663002,727002,517000,749003
727,727,727002,727002,437003,378001,753004
727,727,727002,727002,34001,345001,330001
727,727,727002,727002,356000,56001,646002
727,727,727002,80003,524003,727002,591001
727,727,727002,568001,265001,727002,787000
727,727,727002,680004,765007,321002,727002
727,727,727002,152006,268006,430003,727002
727,727,727003,211006,466001,34002,727003
727,727,727003,345006,500003,522000,727003
727,727,727003,569000,727003,527001,646004
727,727,727003,722001,799005,501003,727003
727,727,727003,727003,612007,108003,354003
727,727,727003,505001,324002,49001,727003
727,727,727003,557003,751002,667002,727003
727,727,727003,216000,154005,124001,727003
727,727,727003,727003,338003,131002,622004
727,727,727003,351007,476003,727003,793006
728,728,728000,202003,72000,728000,564000
728,728,728000,728000,334006,813007,182002
728,728,728000,587001,728000,643004,191003
728,728,728000,234001,728000,811003,770001
728,728,728000,671002,323007,728000,123003
728,728,728000,424002,728000,213003,267004
728,728,728000,728000,88002,696001,176000
728,728,728000,240003,36001,301002,728000
728,728,728000,737001,652002,728000,199001
728,728,728000,121000,728000,88007,41001
728,728,728001,671003,640000,728001,111000
728,728,728001,479003,820005,135001,728001
728,728,728001,335007,572001,728001,469001
728,728,728001,94002,531002,18003,728001
728,728,728001,781009,539001,352004,728001
728,728,728001,158006,623007,728001,347003
728,728,728001,92006,393002,91006,728001
728,728,728001,728001,796004,322002,244001
728,728,728001,655000,313007,503003,728001
728,728,728001,52002,728001,483000,353005
728,728,728002,728002,132007,713000,281005
728,728,728002,447003,270002,728002,772002
728,728,728002,543002,529000,564003,728002
728,728,728002,433001,219003,770002,728002
728,728,728002,582001,654000,291004,728002
728,728,728002,728002,212004,571001,786003
728,728,728002,728002,705001,788001,26001
728,728,728002,728002,684002,561002,750000
728,728,728002,728001,728002,759006,347006
728,728,728002,421000,610004,728002,354007
728,728,728003,728003,351002,747005,339006
728,728,728003,199001,711003,336007,728003
728,728,728003,790000,728003,324007,663002
728,728,728003,172000,728003,439000,479001
728,728,728003,75001,397002,151005,728003
728,728,728003,729003,728003,584000,570003
728,728,728003,728003,811002,612004,323002
728,728,728003,683001,561003,18001,728003
728,728,728003,728003,631004,146003,706002
728,728,728003,728003,581000,443003,230001
729,729,729000,738000,729000,218000,721003
729,729,729000,421002,191003,729000,273002
729,729,729000,788006,712003,734002,729000
729,729,729000,497002,729000,535003,744003
729,729,729000,729000,791004,68002,291007
729,729,729000,103002,735001,267003,729000
729,729,729000,773003,729000,149004,746006
729,729,729000,272004,536000,172003,729000
729,729,729000,286002,620003,686003,729000
729,729,729000,310000,502000,777001,729000
729,729,729001,729001,258004,259007,484000
729,729,729001,729001,79002,705002,680005
729,729,729001,634004,37003,624001,729001
729,729,729001,729001,60000,267006,803003
729,729,729001,729001,308001,751000,513000
729,729,729001,330005,729001,557002,8000
729,729,729001,652002,238002,782002,729001
729,729,729001,515001,478001,729001,802007
729,729,729001,390003,729001,806001,76002
729,729,729001,290000,354004,729001,471001
729,729,729002,62000,158006,729002,94003
729,729,729002,729002,197002,685002,78000
729,729,729002,792001,668005,729002,796004
729,729,729002,553000,346002,729002,197000
729,729,729002,592003,729002,497003,312004
729,729,729002,678007,729002,542001,688003
729,729,729002,556000,729002,135003,700001
729,729,729002,239001,68001,790000,729002
729,729,729002,29002,729002,177000,760005
729,729,729002,817005,532000,729002,412003
729,729,729003,262003,688003,428002,729003
729,729,729003,570000,746001,729003,802000
729,729,729003,729003,258002,198000,640002
729,729,729003,624006,490003,349007,729003
729,729,729003,354001,756000,729003,270007
729,729,729003,153000,766000,627005,729003
729,729,729003,206001,633005,155005,729003
729,729,729003,556002,131000,729003,333005
729,729,729003,742000,729003,348005,772004
729,729,729003,348001,194002,729003,262007
730,730,730000,818000,572001,730000,481003
730,730,730000,355002,550002,295004,730000
730,730,730000,87007,730000,218007,267005
730,730,730000,524003,584003,795005,730000
730,730,730000,18002,791006,730000,37003
730,730,730000,730000,133003,53000,590001
730,730,730000,730000,348000,752004,93007
730,730,730000,795002,759000,419002,730000
730,730,730000,730000,794002,95001,473001
730,730,730000,717003,730000,334004,340007
730,730,730001,782000,730001,442000,502000
730,730,730001,730001,772004,475002,277005
730,730,730001,212005,771007,730003,730001
730,730,730001,322007,730001,337001,671000
730,730,730001,474002,750006,91004,730001
730,730,730001,653004,438000,648001,730001
730,730,730001,69000,730001,560002,327003
730,730,730001,730001,785001,678005,304001
730,730,730001,93007,292003,196003,730001
730,730,730001,730001,517000,764006,805006
730,730,730002,730002,686004,132000,299001
730,730,730002,340004,273002,505003,730002
730,730,730002,747000,121000,805002,730002
730,730,730002,519001,798004,730002,59000
730,730,730002,730002,704001,725000,552003
730,730,730002,730002,316004,208007,740003
730,730,730002,564002,664002,730002,6001
730,730,730002,730002,302000,816005,455001
730,730,730002,208004,730002,506001,395000
730,730,730002,436000,625007,730002,316003
730,730,730003,730003,35003,145000,154007
730,730,730003,337007,730003,489002,647005
730,730,730003,396002,818007,423000,730003
730,730,730003,730003,298001,324006,794002
730,730,730003,154002,161002,730003,480000
730,730,730003,550001,694003,730003,101002
730,730,730003,756006,730003,334004,725001
730,730,730003,336002,12001,730003,626003
730,730,730003,654000,730003,28001,162001
730,730,730003,327007,659002,730003,822005
731,731,731000,60001,731000,140007,704002
731,731,731000,731000,144004,536003,138003
731,731,731000,624002,215001,731000,664004
731,731,731000,428000,512001,731000,149000
731,731,731000,731000,816001,690000,269002
731,731,731000,816000,731000,723001,689000
731,731,731000,731000,327002,323001,797007
731,731,731000,93001,439002,731000,54001
731,731,731000,720002,159003,296002,731000
731,731,731000,731000,596001,580001,500002
731,731,731001,731001,665004,820002,747002
731,731,731001,764004,663000,60002,731001
731,731,731001,349002,151007,519001,731001
731,731,731001,731001,151002,150007,449002
731,731,731001,350001,101000,731001,577003
731,731,731001,642000,658004,184002,731001
731,731,731001,731001,583002,622002,502003
731,731,731001,567002,731001,821003,312007
731,731,731001,445000,146004,804000,731001
731,731,731001,774004,702001,731001,4000
731,731,731002,206000,731002,736003,429002
731,731,731002,238001,731002,193003,715000
731,731,731002,731002,527001,560003,29003
731,731,731002,743002,731002,296004,225003
731,731,731002,731002,745006,813000,622004
731,731,731002,626005,711000,731002,451001
731,731,731002,276005,731002,155004,558003
731,731,731002,640005,731002,323004,257007
731,731,731002,253006,328006,314007,731002
731,731,731002,658006,179002,731002,565000
731,731,731003,526003,446002,815005,731003
731,731,731003,731003,647001,681001,626005
731,731,731003,667005,798006,731003,75000
731,731,731003,653005,325005,731003,356002
731,731,731003,699001,584000,327002,731003
731,731,731003,319003,731003,269000,810003
731,731,731003,731003,287001,728001,768002
731,731,731003,731003,552003,34002,153003
731,731,731003,327007,731003,645001,624001
731,731,731003,659002,619007,794001,731003
732,732,732000,732000,14000,811000,569000
732,732,732000,782001,484001,90004,732000
732,732,732000,799000,69002,35003,732000
732,732,732000,269003,789004,732000,520000
732,732,732000,307000,814002,732000,786004
732,732,732000,326005,673001,732000,671006
732,732,732000,300003,732000,24000,151000
732,732,732000,664002,275002,732000,156003
732,732,732000,578000,259002,426002,732000
732,732,732000,732000,498001,113000,134006
732,732,732001,427001,660002,732001,373003
732,732,732001,100002,806006,732001,246003
732,732,732001,421002,214002,539000,732001
732,732,732001,496003,488002,789007,732001
732,732,732001,206001,131005,652001,732001
732,732,732001,732001,286006,570003,719001
732,732,732001,40003,248003,732001,313003
732,732,732001,732001,733000,368001,116000
732,732,732001,352000,759003,815002,732001
732,732,732001,732001,354006,818002,458002
732,732,732002,732002,330003,533003,560001
732,732,732002,732002,820002,309001,585002
732,732,732002,152001,348007,732002,541000
732,732,732002,75001,436001,654000,732002
732,732,732002,413001,712000,732002,664007
732,732,732002,183003,732002,813003,795007
732,732,732002,545000,322002,203003,732002
732,732,732002,118003,394003,732002,799003
732,732,732002,421003,732002,590003,93001
732,732,732002,732002,637005,328000,135002
732,732,732003,814005,318001,547001,732003
732,732,732003,679006,732003,716002,343007
732,732,732003,732003,793002,308005,792001
732,732,732003,344002,230003,732003,268002
732,732,732003,565002,39000,333000,732003
732,732,732003,732003,474001,715000,339000
732,732,732003,78003,261007,446003,732003
732,732,732003,17003,333005,732003,252005
732,732,732003,732003,669007,326005,186000
732,732,732003,588003,732003,795004,820007
733,733,733000,38000,733000,785006,683003
733,733,733000,819002,752000,484000,733000
733,733,733000,99001,717001,733000,679003
733,733,733000,740002,733000,243000,198000
733,733,733000,733000,430003,382000,503003
733,733,733000,112003,54000,733000,92003
733,733,733000,671008,420000,35000,733000
733,733,733000,474002,39000,736003,733000
733,733,733000,125002,408001,679007,733000
733,733,733000,513003,792003,408001,733000
733,733,733001,501001,339004,733001,414001
733,733,733001,691000,733001,797002,116002
733,733,733001,567003,733001,251001,786002
733,733,733001,340004,733001,722002,334000
733,733,733001,627000,818001,246000,733001
733,733,733001,324005,742001,170000,733001
733,733,733001,327000,733001,822002,823006
733,733,733001,511000,353004,733001,137002
733,733,733001,733001,470002,541000,259007
733,733,733001,733001,69000,718000,813000
733,733,733002,709003,733002,560003,265004
733,733,733002,818005,445003,733002,617003
733,733,733002,342005,733002,342003,449001
733,733,733002,424001,518000,733002,52003
733,733,733002,733002,446003,578003,431000
733,733,733002,815002,794005,591002,733002
733,733,733002,815003,440000,733002,753002
733,733,733002,733002,308001,547001,500003
733,733,733002,733002,196000,472000,557001
733,733,733002,733002,60003,550003,712001
733,733,733003,333007,53002,733003,591002
733,733,733003,154002,733003,788007,713002
733,733,733003,759002,108000,445001,733003
733,733,733003,733003,339007,627003,296006
733,733,733003,353002,752000,70003,733003
733,733,733003,341000,194001,293007,733003
733,733,733003,72003,812003,178000,733003
733,733,733003,186002,733003,798006,654002
733,733,733003,584002,733003,14000,189001
733,733,733003,733003,131001,674007,171002
734,734,734000,636002,734000,112002,598000
734,734,734000,746002,734000,643004,733003
734,734,734000,734000,92006,273001,194003
734,734,734000,37002,167002,68003,734000
734,734,734000,322007,734000,338003,612003
734,734,734000,717002,734000,152000,817000
734,734,734000,796002,437003,329000,734000
734,734,734000,61002,707001,734000,814001
734,734,734000,734000,247002,180003,47003
734,734,734000,235003,734000,255000,66002
734,734,734001,734001,820006,495001,539003
734,734,734001,734001,769005,326005,775001
734,734,734001,734001,715003,246003,575002
734,734,734001,532000,280007,734001,334002
734,734,734001,30000,488000,736003,734001
734,734,734001,278006,246003,344002,734001
734,734,734001,20002,795007,734001,354003
734,734,734001,235002,734003,734001,456000
734,734,734001,734001,523001,818005,184002
734,734,734001,782009,460003,49003,734001
734,734,734002,734002,44001,804001,576001
734,734,734002,734002,305005,220001,792002
734,734,734002,734002,247003,798003,689002
734,734,734002,429000,734002,601001,268000
734,734,734002,217004,781005,58001,734002
734,734,734002,79000,608000,98001,734002
734,734,734002,540001,618002,198002,734002
734,734,734002,755000,745006,572000,734002
734,734,734002,417002,734002,88002,405000
734,734,734002,301007,786000,734002,800004
734,734,734003,241000,734003,48000,792001
734,734,734003,734003,439003,572002,590003
734,734,734003,693003,132004,531002,734003
734,734,734003,647007,818000,333005,734003
734,734,734003,734003,758005,672002,76002
734,734,734003,734003,681000,275000,637003
734,734,734003,546002,821000,739003,734003
734,734,734003,578003,207006,734003,439002
734,734,734003,557001,285007,739003,734003
734,734,734003,734003,252001,812003,262006
735,735,735000,149002,508000,725001,735000
735,735,735000,80000,735000,10002,349004
735,735,735000,773001,619002,735000,544003
735,735,735000,726001,730003,735000,668007
735,735,735000,244003,781005,465000,735000
735,735,735000,735000,45000,343002,712001
735,735,735000,581000,735000,416002,813001
735,735,735000,509001,735000,50003,268002
735,735,735000,101003,735000,14001,657003
735,735,735000,729000,735000,113001,425001
735,735,735001,735001,337000,459000,491003
735,735,735001,24000,11001,735001,775002
735,735,735001,735001,648002,665006,643002
735,735,735001,750002,87007,801007,735001
735,735,735001,579003,430002,139005,735001
735,735,735001,150006,584003,735001,631004
735,735,735001,735001,31003,453001,822005
735,735,735001,723003,817000,735001,728003
735,735,735001,77000,735001,686004,619001
735,735,735001,735001,436003,92004,406000
735,735,735002,781003,735002,433000,515002
735,735,735002,488001,93007,254000,735002
735,735,735002,374000,121000,216007,735002
735,735,735002,698004,58002,26001,735002
735,735,735002,737000,97003,336001,735002
735,735,735002,735002,294000,100003,802007
735,735,735002,735002,673001,454002,471002
735,735,735002,101001,531002,735002,344006
735,735,735002,735002,677006,56001,545002
735,735,735002,354004,33000,793003,735002
735,735,735003,225001,735003,806001,800005
735,735,735003,735003,353007,562002,415001
735,735,735003,74002,784003,735003,458000
735,735,735003,322005,735003,146000,778004
735,735,735003,86006,735003,330006,711002
735,735,735003,327004,197002,661002,735003
735,735,735003,735003,325001,616002,118000
735,735,735003,706000,483003,398001,735003
735,735,735003,122000,735003,639000,376000
735,735,735003,735003,550003,616003,267007
736,736,736000,787002,166003,736000,764004
736,736,736000,41000,451003,736000,278006
736,736,736000,523000,77000,736000,360000
736,736,736000,736000,345002,602002,703002
736,736,736000,736000,77002,650004,90003
736,736,736000,505000,736000,566000,744001
736,736,736000,127001,736000,787006,435000
736,736,736000,736000,567001,483000,312005
736,736,736000,460001,324002,736000,71001
736,736,736000,688003,307004,58001,736000
736,736,736001,297005,796007,623000,736001
736,736,736001,736001,798007,678002,638005
736,736,736001,736001,715003,821001,460002
